payment_type,payment_value
credit_card,107.78
credit_card,149.19
credit_card,164.1
credit_card,244.82
boleto,55.6
credit_card,54.89
credit_card,166.52
credit_card,187.62
credit_card,49.49
voucher,151.98
credit_card,113.56
credit_card,72.94
credit_card,112.95
credit_card,168.53
credit_card,121.78
boleto,84.62
credit_card,163.56
credit_card,34.59
credit_card,579.58
credit_card,102.78
boleto,54.17
credit_card,69.8
credit_card,134.59
credit_card,169.01
credit_card,223.88
boleto,150.73
credit_card,60.1
credit_card,183.13
boleto,179.41
credit_card,137.64
credit_card,294.7
credit_card,197.1
credit_card,39.63
boleto,124.07
credit_card,181.87
credit_card,111.01
credit_card,35.27
credit_card,49.32
credit_card,66.67
boleto,65.05
credit_card,151.47
credit_card,24.03
credit_card,65.19
boleto,35.95
credit_card,117.35
credit_card,53.8
credit_card,139.31
credit_card,80.44
credit_card,39.09
credit_card,64.18
credit_card,62.44
boleto,97.71
credit_card,39.69
credit_card,622.86
credit_card,48.06
credit_card,198.82
credit_card,41.75
credit_card,96.38
boleto,101.14
boleto,177.2
credit_card,247.16
credit_card,26.58
credit_card,145.45
credit_card,79.7
credit_card,109.86
credit_card,34.53
credit_card,86.96
credit_card,169.62
credit_card,120.27
credit_card,46.88
credit_card,214.15
boleto,81.05
credit_card,147.15
credit_card,140.91
credit_card,355.05
boleto,158.61
credit_card,116.07
credit_card,117.94
boleto,45.01
credit_card,35.78
credit_card,123.69
credit_card,79.7
credit_card,108.05
credit_card,268.45
credit_card,135.21
boleto,103.37
voucher,74.67
boleto,27.38
credit_card,331.73
credit_card,61.75
credit_card,116.67
credit_card,26.23
credit_card,18.63
credit_card,139.88
boleto,65.69
credit_card,53.73
credit_card,301.36
boleto,71.14
boleto,139.94
credit_card,153.05
credit_card,72.98
credit_card,84.54
boleto,33.95
credit_card,26.26
credit_card,87.64
boleto,59.82
boleto,108.68
credit_card,96.21
credit_card,42.77
credit_card,154.63
boleto,76.89
credit_card,62.59
voucher,20.0
credit_card,32.39
boleto,148.15
boleto,90.0
credit_card,61.44
credit_card,268.71
boleto,27.68
credit_card,275.52
credit_card,171.55
credit_card,97.39
credit_card,91.5
credit_card,157.32
boleto,185.66
debit_card,65.87
credit_card,180.27
credit_card,40.0
credit_card,73.83
credit_card,510.69
credit_card,246.79
credit_card,68.52
credit_card,117.46
boleto,163.67
credit_card,26.39
credit_card,142.81
boleto,378.89
credit_card,72.15
credit_card,86.74
credit_card,358.03
credit_card,198.21
boleto,35.0
debit_card,76.24
credit_card,65.67
credit_card,56.78
boleto,52.09
credit_card,200.77
credit_card,310.28
credit_card,152.16
credit_card,195.0
credit_card,106.36
credit_card,216.75
credit_card,119.57
credit_card,82.12
credit_card,147.69
boleto,67.5
credit_card,251.51
boleto,79.88
credit_card,349.19
boleto,59.81
credit_card,32.1
credit_card,90.99
credit_card,157.16
boleto,83.41
credit_card,45.96
boleto,52.62
credit_card,143.45
credit_card,93.66
credit_card,47.38
boleto,105.18
credit_card,105.28
credit_card,30.0
credit_card,156.44
credit_card,44.2
credit_card,54.06
credit_card,111.89
credit_card,71.71
boleto,40.28
credit_card,41.69
credit_card,104.28
credit_card,167.7
credit_card,122.56
credit_card,55.28
credit_card,124.73
credit_card,374.37
credit_card,57.06
credit_card,46.0
credit_card,227.27
boleto,115.9
credit_card,31.61
credit_card,60.68
credit_card,1299.28
credit_card,76.77
credit_card,126.54
credit_card,249.49
credit_card,32.44
credit_card,75.17
boleto,131.61
credit_card,92.89
credit_card,90.88
credit_card,177.6
credit_card,139.71
boleto,21.59
credit_card,105.38
credit_card,62.01
credit_card,227.36
boleto,78.06
credit_card,90.32
credit_card,74.07
credit_card,39.09
boleto,89.45
credit_card,222.09
credit_card,29.94
credit_card,43.71
debit_card,284.13
credit_card,82.73
boleto,44.34
credit_card,82.08
credit_card,182.93
credit_card,42.69
boleto,87.64
voucher,47.63
boleto,65.38
credit_card,75.25
credit_card,138.74
credit_card,82.74
credit_card,55.46
credit_card,104.79
voucher,50.0
credit_card,103.04
credit_card,106.21
credit_card,193.32
credit_card,672.82
credit_card,42.92
credit_card,504.32
credit_card,115.91
voucher,68.34
boleto,116.9
credit_card,185.73
credit_card,39.42
boleto,68.43
voucher,8.99
credit_card,47.96
credit_card,57.37
credit_card,55.0
credit_card,46.84
boleto,163.55
credit_card,165.04
voucher,50.0
boleto,173.27
boleto,68.44
credit_card,37.77
credit_card,109.41
boleto,50.92
credit_card,290.16
credit_card,102.87
credit_card,31.75
credit_card,67.26
boleto,165.04
voucher,44.32
boleto,32.77
boleto,147.06
credit_card,23.6
boleto,253.01
credit_card,106.09
credit_card,322.89
credit_card,45.22
boleto,32.09
boleto,147.35
credit_card,43.86
credit_card,77.57
credit_card,67.62
credit_card,51.78
credit_card,144.99
credit_card,279.08
boleto,44.13
credit_card,109.79
credit_card,40.01
credit_card,395.58
boleto,31.75
credit_card,259.36
voucher,20.0
credit_card,44.08
credit_card,41.99
voucher,34.42
credit_card,85.14
credit_card,36.77
voucher,49.02
credit_card,511.38
credit_card,36.05
credit_card,133.4
credit_card,62.61
boleto,116.94
credit_card,63.02
credit_card,412.62
boleto,60.09
debit_card,71.83
credit_card,88.76
credit_card,43.08
credit_card,52.68
credit_card,42.78
credit_card,119.8
boleto,60.79
credit_card,266.14
credit_card,41.11
credit_card,210.6
credit_card,376.39
voucher,14.63
credit_card,205.24
credit_card,167.86
boleto,44.53
voucher,569.77
credit_card,95.4
credit_card,72.56
credit_card,44.69
credit_card,65.01
credit_card,82.67
boleto,94.3
credit_card,62.39
credit_card,96.32
debit_card,144.21
credit_card,77.57
credit_card,65.1
credit_card,870.35
credit_card,48.61
voucher,79.9
credit_card,243.45
credit_card,416.87
credit_card,204.18
boleto,108.38
credit_card,49.95
credit_card,105.38
credit_card,297.26
credit_card,105.33
debit_card,84.0
credit_card,74.48
voucher,17.39
credit_card,101.08
credit_card,21.38
credit_card,155.98
boleto,116.19
credit_card,121.68
credit_card,38.09
credit_card,40.96
boleto,209.24
credit_card,114.15
credit_card,90.18
boleto,144.47
credit_card,66.87
credit_card,72.76
debit_card,20.29
credit_card,177.49
voucher,6.66
credit_card,75.16
boleto,220.04
boleto,44.5
credit_card,448.4
debit_card,100.34
credit_card,117.48
boleto,151.81
credit_card,146.5
boleto,106.78
credit_card,38.75
credit_card,196.25
credit_card,42.09
credit_card,103.37
credit_card,169.8
credit_card,1638.72
credit_card,100.34
credit_card,60.26
credit_card,218.55
credit_card,62.83
credit_card,259.6
credit_card,26.78
credit_card,104.37
credit_card,124.41
credit_card,185.2
credit_card,96.22
credit_card,114.04
credit_card,91.96
voucher,18.49
credit_card,78.71
credit_card,35.85
voucher,16.24
credit_card,86.22
credit_card,6.8
credit_card,69.31
credit_card,33.69
credit_card,503.77
credit_card,237.94
credit_card,243.71
credit_card,146.35
credit_card,117.85
boleto,140.0
credit_card,1194.38
credit_card,138.49
credit_card,37.38
boleto,164.55
credit_card,98.8
credit_card,68.28
credit_card,62.01
boleto,182.91
boleto,208.56
credit_card,36.1
credit_card,90.28
credit_card,37.44
credit_card,87.73
boleto,148.04
credit_card,72.14
credit_card,167.69
credit_card,90.24
debit_card,153.61
boleto,1312.67
boleto,69.14
credit_card,97.34
credit_card,66.67
credit_card,218.7
credit_card,102.02
credit_card,94.61
debit_card,57.51
credit_card,59.34
credit_card,38.29
credit_card,29.09
credit_card,67.23
credit_card,109.92
boleto,58.1
credit_card,110.76
credit_card,45.09
credit_card,40.58
credit_card,77.06
credit_card,34.0
credit_card,368.39
voucher,100.0
credit_card,346.86
credit_card,87.64
credit_card,529.95
debit_card,323.47
credit_card,105.32
credit_card,39.44
credit_card,104.48
credit_card,161.84
boleto,107.54
boleto,59.11
credit_card,229.03
credit_card,56.77
voucher,100.0
credit_card,258.2
credit_card,108.12
credit_card,415.0
credit_card,314.43
credit_card,44.32
credit_card,122.17
voucher,33.44
credit_card,169.64
credit_card,151.61
credit_card,664.92
credit_card,108.76
voucher,41.03
credit_card,30.49
boleto,56.69
credit_card,94.42
credit_card,125.88
credit_card,150.0
credit_card,53.58
credit_card,62.3
credit_card,107.9
credit_card,148.42
boleto,173.48
credit_card,10.97
credit_card,45.22
credit_card,238.78
credit_card,45.13
credit_card,313.54
credit_card,126.45
credit_card,69.54
credit_card,146.16
credit_card,448.51
credit_card,116.36
credit_card,147.25
credit_card,284.33
boleto,220.88
credit_card,226.14
credit_card,40.31
credit_card,105.16
debit_card,139.32
credit_card,34.68
boleto,115.1
credit_card,62.58
credit_card,102.26
credit_card,57.77
credit_card,95.67
debit_card,197.8
credit_card,58.22
boleto,132.17
credit_card,150.15
credit_card,128.91
credit_card,80.23
boleto,35.78
credit_card,116.94
boleto,237.68
credit_card,241.32
credit_card,68.57
credit_card,31.69
boleto,84.24
credit_card,57.51
credit_card,661.81
credit_card,871.58
voucher,0.34
voucher,41.42
credit_card,64.22
credit_card,24.83
credit_card,60.72
credit_card,185.94
credit_card,741.33
credit_card,80.77
credit_card,30.54
credit_card,174.1
credit_card,231.27
boleto,51.35
credit_card,195.69
boleto,40.09
credit_card,32.43
credit_card,99.43
credit_card,265.94
voucher,100.0
credit_card,177.38
boleto,123.39
credit_card,111.79
boleto,547.89
credit_card,133.36
credit_card,154.89
credit_card,58.16
credit_card,90.84
boleto,28.17
boleto,43.0
credit_card,29.4
credit_card,298.98
credit_card,96.33
credit_card,377.07
credit_card,177.37
voucher,30.0
credit_card,136.07
credit_card,108.21
credit_card,36.28
credit_card,110.02
credit_card,21.1
boleto,41.07
credit_card,92.61
credit_card,186.1
credit_card,206.44
credit_card,122.11
credit_card,123.54
credit_card,48.6
credit_card,160.49
credit_card,40.84
credit_card,122.06
credit_card,102.64
boleto,338.07
credit_card,50.09
credit_card,22.6
credit_card,171.81
voucher,432.18
boleto,139.53
boleto,130.88
credit_card,77.8
boleto,100.44
credit_card,65.1
voucher,10.81
credit_card,370.8
credit_card,659.52
credit_card,176.35
credit_card,318.34
credit_card,197.26
voucher,107.8
credit_card,45.78
credit_card,61.88
credit_card,778.27
boleto,58.09
credit_card,27.48
credit_card,132.98
credit_card,44.11
credit_card,43.34
credit_card,29.33
credit_card,268.45
credit_card,54.84
credit_card,55.07
boleto,197.8
credit_card,82.7
credit_card,82.33
boleto,596.27
boleto,99.94
credit_card,102.64
credit_card,236.0
debit_card,347.31
boleto,41.88
credit_card,44.09
boleto,85.44
boleto,54.0
credit_card,309.05
credit_card,612.99
credit_card,106.23
credit_card,297.71
credit_card,226.98
boleto,69.97
credit_card,329.8
credit_card,38.01
credit_card,147.65
credit_card,69.22
credit_card,80.9
credit_card,218.8
credit_card,244.63
credit_card,68.62
boleto,217.21
boleto,76.08
credit_card,54.92
credit_card,149.08
voucher,6.34
boleto,177.69
credit_card,88.74
credit_card,57.51
boleto,33.34
credit_card,390.77
debit_card,44.66
credit_card,67.69
credit_card,45.11
credit_card,65.0
boleto,214.69
credit_card,81.89
credit_card,80.1
credit_card,71.37
credit_card,36.96
credit_card,65.0
credit_card,144.87
credit_card,27.69
voucher,180.47
credit_card,46.0
credit_card,178.27
credit_card,213.74
credit_card,827.3
credit_card,36.69
voucher,37.23
credit_card,235.81
credit_card,585.12
credit_card,6.88
credit_card,128.24
credit_card,109.21
credit_card,57.65
credit_card,45.0
boleto,113.76
boleto,93.56
credit_card,54.05
boleto,141.48
boleto,306.64
credit_card,29.75
credit_card,244.05
credit_card,1668.74
credit_card,183.63
boleto,171.84
credit_card,118.05
credit_card,97.92
credit_card,79.47
boleto,154.83
credit_card,11.25
credit_card,49.6
credit_card,311.23
boleto,55.46
boleto,119.93
credit_card,33.23
credit_card,63.14
boleto,65.68
credit_card,380.72
credit_card,118.66
voucher,22.03
boleto,103.27
credit_card,136.6
credit_card,127.01
boleto,76.31
credit_card,47.71
credit_card,371.32
credit_card,105.08
boleto,47.69
credit_card,66.67
credit_card,153.51
boleto,32.38
boleto,71.83
credit_card,115.45
credit_card,1250.81
credit_card,116.66
voucher,75.02
credit_card,38.14
credit_card,82.73
credit_card,55.1
voucher,1.97
credit_card,98.72
credit_card,111.12
credit_card,718.09
voucher,35.59
credit_card,96.17
credit_card,51.71
boleto,82.12
credit_card,47.38
boleto,45.0
debit_card,189.56
credit_card,183.75
credit_card,216.93
credit_card,68.35
boleto,56.49
boleto,47.29
credit_card,78.38
credit_card,222.69
credit_card,137.6
voucher,309.98
credit_card,21.07
credit_card,165.18
boleto,112.76
credit_card,113.08
credit_card,122.98
credit_card,172.25
credit_card,66.69
credit_card,114.21
credit_card,137.4
credit_card,143.76
boleto,91.18
boleto,77.1
credit_card,192.3
boleto,282.8
boleto,66.01
credit_card,105.28
boleto,136.44
credit_card,39.6
credit_card,49.06
boleto,255.42
credit_card,0.01
credit_card,135.84
credit_card,105.57
boleto,364.65
credit_card,90.18
credit_card,413.59
credit_card,75.08
credit_card,195.4
credit_card,111.02
boleto,156.49
credit_card,121.37
credit_card,92.9
credit_card,194.34
boleto,920.04
credit_card,207.23
credit_card,145.13
credit_card,106.58
credit_card,216.87
boleto,681.12
credit_card,88.71
credit_card,78.6
boleto,40.85
credit_card,89.83
credit_card,64.74
credit_card,41.88
credit_card,126.92
credit_card,1334.03
credit_card,399.62
credit_card,208.87
credit_card,263.93
boleto,142.87
credit_card,356.11
credit_card,340.07
credit_card,71.03
debit_card,302.38
credit_card,149.67
boleto,69.73
credit_card,70.13
boleto,68.89
boleto,89.46
credit_card,65.01
voucher,56.66
credit_card,178.59
credit_card,11.71
boleto,25.0
credit_card,58.59
boleto,58.01
credit_card,69.9
credit_card,275.2
credit_card,52.0
credit_card,51.69
voucher,18.77
boleto,511.74
boleto,58.62
boleto,219.63
credit_card,69.44
boleto,34.52
boleto,65.71
credit_card,354.47
credit_card,152.56
credit_card,10.49
credit_card,117.79
voucher,122.79
credit_card,120.73
credit_card,122.06
credit_card,102.24
credit_card,10.0
credit_card,2.31
credit_card,54.0
credit_card,322.95
credit_card,189.72
credit_card,44.41
credit_card,24.77
debit_card,53.47
credit_card,34.99
boleto,109.41
credit_card,46.7
credit_card,307.73
boleto,92.67
credit_card,71.72
credit_card,30.73
credit_card,287.64
credit_card,71.99
credit_card,170.62
boleto,65.09
credit_card,59.87
credit_card,257.73
voucher,13.87
credit_card,213.62
voucher,98.65
credit_card,83.25
credit_card,139.0
boleto,180.91
credit_card,85.21
credit_card,67.53
credit_card,85.14
boleto,68.37
voucher,18.45
credit_card,77.65
credit_card,75.25
credit_card,111.83
credit_card,102.15
credit_card,95.31
credit_card,75.16
credit_card,185.84
debit_card,103.5
credit_card,138.31
credit_card,115.66
boleto,25.17
credit_card,461.2
voucher,25.68
credit_card,163.69
credit_card,66.05
credit_card,47.61
credit_card,148.58
credit_card,312.92
credit_card,228.8
boleto,76.17
credit_card,777.0
credit_card,95.2
boleto,32.77
credit_card,427.1
credit_card,83.43
boleto,49.75
credit_card,76.55
credit_card,176.98
boleto,28.13
credit_card,125.38
credit_card,220.4
credit_card,29.08
boleto,42.58
credit_card,46.0
credit_card,130.0
credit_card,71.51
credit_card,47.62
credit_card,144.79
credit_card,90.28
credit_card,227.71
credit_card,162.76
credit_card,75.17
credit_card,158.52
credit_card,316.64
credit_card,36.85
credit_card,1253.03
credit_card,56.99
boleto,51.25
credit_card,78.2
credit_card,23.9
credit_card,106.87
credit_card,104.76
credit_card,110.0
boleto,62.78
credit_card,21.89
credit_card,153.99
credit_card,79.19
credit_card,268.13
voucher,100.0
credit_card,22.29
credit_card,168.83
credit_card,155.45
credit_card,47.22
credit_card,283.33
credit_card,104.37
credit_card,47.77
credit_card,67.28
credit_card,34.0
boleto,225.21
credit_card,107.78
credit_card,54.34
credit_card,86.15
boleto,518.39
credit_card,146.4
boleto,46.93
debit_card,175.28
credit_card,212.12
credit_card,55.22
credit_card,175.34
voucher,39.27
credit_card,167.32
boleto,35.68
credit_card,54.05
credit_card,132.08
boleto,246.29
credit_card,137.24
credit_card,133.69
boleto,42.1
credit_card,127.3
credit_card,36.78
credit_card,173.68
boleto,263.87
credit_card,69.73
boleto,161.02
credit_card,6.83
boleto,116.95
credit_card,220.54
credit_card,89.27
credit_card,1096.98
credit_card,39.51
credit_card,31.89
credit_card,56.54
credit_card,87.55
credit_card,13.27
credit_card,98.12
boleto,211.5
credit_card,126.92
credit_card,280.12
boleto,159.82
boleto,188.51
credit_card,28.29
credit_card,187.73
credit_card,184.93
boleto,69.9
credit_card,113.34
boleto,155.87
credit_card,65.71
credit_card,75.72
credit_card,36.96
credit_card,108.02
credit_card,55.0
credit_card,124.5
boleto,236.04
credit_card,223.74
credit_card,347.19
debit_card,76.22
boleto,242.03
credit_card,49.59
credit_card,525.46
credit_card,219.3
credit_card,164.49
credit_card,49.22
credit_card,107.88
credit_card,75.93
boleto,103.68
credit_card,114.45
credit_card,119.18
credit_card,31.73
credit_card,70.23
credit_card,71.71
credit_card,52.05
credit_card,191.58
boleto,66.63
credit_card,51.99
credit_card,116.26
credit_card,301.77
credit_card,93.29
credit_card,47.38
credit_card,52.59
debit_card,45.3
boleto,127.79
credit_card,360.48
boleto,64.17
credit_card,23.39
credit_card,58.27
boleto,250.02
credit_card,43.78
credit_card,87.28
credit_card,75.16
credit_card,83.23
credit_card,335.48
credit_card,70.93
boleto,377.55
credit_card,77.89
credit_card,65.56
credit_card,69.24
credit_card,122.14
credit_card,77.57
boleto,45.01
debit_card,296.33
credit_card,79.29
credit_card,135.04
credit_card,142.96
credit_card,399.0
credit_card,354.08
voucher,46.0
credit_card,37.34
boleto,38.71
credit_card,343.7
credit_card,236.81
credit_card,103.72
credit_card,117.93
boleto,148.64
boleto,128.78
credit_card,98.37
credit_card,174.04
credit_card,73.36
credit_card,225.71
credit_card,72.68
credit_card,163.08
credit_card,28.88
credit_card,57.09
boleto,52.85
credit_card,60.0
credit_card,20.89
credit_card,49.1
credit_card,197.01
credit_card,214.41
credit_card,225.3
